Species
Staphylococcus virus 13
Staphylococcus virus 77
Staphylococcus virus 108PVL
Mycobacterium virus Bron
Mycobacterium virus Faith1
Mycobacterium virus Joedirt
Mycobacterium virus Rumpelstiltskin
Lactococcus virus bIL67
Lactococcus virus c2
Lactobacillus virus c5
Lactobacillus virus Ld3
Lactobacillus virus Ld17
Lactobacillus virus Ld25A
Lactobacillus virus LLKu
Lactobacillus virus phiLdb
Cellulophaga virus Cba121
Cellulophaga virus Cba171
Cellulophaga virus Cba181
Cellulophaga virus ST
Bacillus virus 250
Bacillus virus IEBH
Mycobacterium virus Ardmore
Mycobacterium virus Avani
Mycobacterium virus Boomer
Mycobacterium virus Che8
Mycobacterium virus Che9d
Mycobacterium virus Deadp
Mycobacterium virus Dlane
Mycobacterium virus Dorothy
Mycobacterium virus Dotproduct
Mycobacterium virus Drago
Mycobacterium virus Fruitloop
Mycobacterium virus Gumbie
Mycobacterium virus Ibhubesi
Mycobacterium virus Llij
Mycobacterium virus Mozy
Mycobacterium virus Mutaforma13
Mycobacterium virus Pacc40
Mycobacterium virus PMC
Mycobacterium virus Ramsey
Mycobacterium virus Rockyhorror
Mycobacterium virus SG4
Mycobacterium virus Shauna1
Mycobacterium virus Shilan
Mycobacterium virus Spartacus
Mycobacterium virus Taj
Mycobacterium virus Tweety
Mycobacterium virus Wee
Mycobacterium virus Yoshi
Salmonella virus Chi
Salmonella virus FSLSP030
Salmonella virus FSLSP088
Salmonella virus iEPS5
Salmonella virus SPN19
Mycobacterium virus 244
Mycobacterium virus Bask21
Mycobacterium virus CJW1
Mycobacterium virus Eureka
Mycobacterium virus Kostya
Mycobacterium virus Porky
Mycobacterium virus Pumpkin
Mycobacterium virus Sirduracell
Mycobacterium virus Toto
Mycobacterium virus Corndog
Mycobacterium virus Firecracker
Rhodobacter virus RcCronus
Pseudomonas virus D3112
Pseudomonas virus DMS3
Pseudomonas virus FHA0480
Pseudomonas virus LPB1
Pseudomonas virus MP22
Pseudomonas virus MP29
Pseudomonas virus MP38
Pseudomonas virus PA1KOR
Pseudomonas virus D3
Pseudomonas virus PMG1
Arthrobacter virus Decurro
Gordonia virus Demosthenes
Gordonia virus Katyusha
Gordonia virus Kvothe
Propionibacterium virus B22
Propionibacterium virus Doucette
Propionibacterium virus E6
Propionibacterium virus G4
Burkholderia virus phi6442
Burkholderia virus phi1026b
Burkholderia virus phiE125
Edwardsiella virus eiAU
Mycobacterium virus Ff47
Mycobacterium virus Muddy
Mycobacterium virus Gaia
Mycobacterium virus Giles
Arthrobacter virus Captnmurica
Arthrobacter virus Gordon
Gordonia virus GordTnk2
Paenibacillus virus Harrison
Escherichia virus EK99P1
Escherichia virus HK578
Escherichia virus JL1
Escherichia virus SSL2009a
Escherichia virus YD2008s
Shigella virus EP23
Sodalis virus SO1
Escherichia virus HK022
Escherichia virus HK75
Escherichia virus HK97
Escherichia virus HK106
Escherichia virus HK446
Escherichia virus HK542
Escherichia virus HK544
Escherichia virus HK633
Escherichia virus mEp234
Escherichia virus mEpX1
Escherichia virus mEpX2
Brevibacillus virus Jenst
Achromobacter virus 83-24
Achromobacter virus JWX
Arthrobacter virus Kellezzio
Arthrobacter virus Kitkat
Arthrobacter virus Bennie
Arthrobacter virus DrRobert
Arthrobacter virus Glenn
Arthrobacter virus HunterDalle
Arthrobacter virus Joann
Arthrobacter virus Korra
Arthrobacter virus Preamble
Arthrobacter virus Pumancara
Arthrobacter virus Wayne
Mycobacterium virus Alma
Mycobacterium virus Arturo
Mycobacterium virus Astro
Mycobacterium virus Backyardigan
Mycobacterium virus BBPiebs31
Mycobacterium virus Benedict
Mycobacterium virus Bethlehem
Mycobacterium virus Billknuckles
Mycobacterium virus Bruns
Mycobacterium virus Bxb1
Mycobacterium virus Bxz2
Mycobacterium virus Che12
Mycobacterium virus Cuco
Mycobacterium virus D29
Mycobacterium virus Doom
Mycobacterium virus Ericb
Mycobacterium virus Euphoria
Mycobacterium virus George
Mycobacterium virus Gladiator
Mycobacterium virus Goose
Mycobacterium virus Hammer
Mycobacterium virus Heldan
Mycobacterium virus Jasper
Mycobacterium virus JC27
Mycobacterium virus Jeffabunny
Mycobacterium virus JHC117
Mycobacterium virus KBG
Mycobacterium virus Kssjeb
Mycobacterium virus Kugel
Mycobacterium virus L5
Mycobacterium virus Lesedi
Mycobacterium virus LHTSCC
Mycobacterium virus lockley
Mycobacterium virus Marcell
Mycobacterium virus Microwolf
Mycobacterium virus Mrgordo
Mycobacterium virus Museum
Mycobacterium virus Nepal
Mycobacterium virus Packman
Mycobacterium virus Peaches
Mycobacterium virus Perseus
Mycobacterium virus Pukovnik
Mycobacterium virus Rebeuca
Mycobacterium virus Redrock
Mycobacterium virus Ridgecb
Mycobacterium virus Rockstar
Mycobacterium virus Saintus
Mycobacterium virus Skipole
Mycobacterium virus Solon
Mycobacterium virus Switzer
Mycobacterium virus SWU1
Mycobacterium virus Ta17a
Mycobacterium virus Tiger
Mycobacterium virus Timshel
Mycobacterium virus Trixie
Mycobacterium virus Turbido
Mycobacterium virus Twister
Mycobacterium virus U2
Mycobacterium virus Violet
Mycobacterium virus Wonder
Escherichia virus DE3
Escherichia virus HK629
Escherichia virus HK630
Escherichia virus Lambda
Arthrobacter virus Laroye
Mycobacterium virus Halo
Mycobacterium virus Liefie
Mycobacterium virus Marvin
Mycobacterium virus Mosmoris
Arthrobacter virus Circum
Arthrobacter virus Mudcat
Escherichia virus N15
Escherichia virus 9g
Escherichia virus JenK1
Escherichia virus JenP1
Escherichia virus JenP2
Pseudomonas virus NP1
Pseudomonas virus PaMx25
Mycobacterium virus Baka
Mycobacterium virus Courthouse
Mycobacterium virus Littlee
Mycobacterium virus Omega
Mycobacterium virus Optimus
Mycobacterium virus Thibault
Polaribacter virus P12002L
Polaribacter virus P12002S
Nonlabens virus P12024L
Nonlabens virus P12024S
Thermus virus P23-45
Thermus virus P74-26
Listeria virus LP26
Listeria virus LP37
Listeria virus LP110
Listeria virus LP114
Listeria virus P70
Propionibacterium virus ATCC29399BC
Propionibacterium virus ATCC29399BT
Propionibacterium virus Attacne
Propionibacterium virus Keiki
Propionibacterium virus Kubed
Propionibacterium virus Lauchelly
Propionibacterium virus MrAK
Propionibacterium virus Ouroboros
Propionibacterium virus P91
Propionibacterium virus P105
Propionibacterium virus P144
Propionibacterium virus P1001
Propionibacterium virus P1.1
Propionibacterium virus P100A
Propionibacterium virus P100D
Propionibacterium virus P101A
Propionibacterium virus P104A
Propionibacterium virus PA6
Propionibacterium virus Pacnes201215
Propionibacterium virus PAD20
Propionibacterium virus PAS50
Propionibacterium virus PHL009M11
Propionibacterium virus PHL025M00
Propionibacterium virus PHL037M02
Propionibacterium virus PHL041M10
Propionibacterium virus PHL060L00
Propionibacterium virus PHL067M01
Propionibacterium virus PHL070N00
Propionibacterium virus PHL071N05
Propionibacterium virus PHL082M03
Propionibacterium virus PHL092M00
Propionibacterium virus PHL095N00
Propionibacterium virus PHL111M01
Propionibacterium virus PHL112N00
Propionibacterium virus PHL113M01
Propionibacterium virus PHL114L00
Propionibacterium virus PHL116M00
Propionibacterium virus PHL117M00
Propionibacterium virus PHL117M01
Propionibacterium virus PHL132N00
Propionibacterium virus PHL141N00
Propionibacterium virus PHL151M00
Propionibacterium virus PHL151N00
Propionibacterium virus PHL152M00
Propionibacterium virus PHL163M00
Propionibacterium virus PHL171M01
Propionibacterium virus PHL179M00
Propionibacterium virus PHL194M00
Propionibacterium virus PHL199M00
Propionibacterium virus PHL301M00
Propionibacterium virus PHL308M00
Propionibacterium virus Pirate
Propionibacterium virus Procrass1
Propionibacterium virus SKKY
Propionibacterium virus Solid
Propionibacterium virus Stormborn
Propionibacterium virus Wizzo
Pseudomonas virus PaMx28
Pseudomonas virus PaMx74
Mycobacterium virus Patience
Mycobacterium virus PBI1
Rhodococcus virus Pepy6
Rhodococcus virus Poco6
Propionibacterium virus PFR1
Streptomyces virus phiBT1
Streptomyces virus phiC31
Streptomyces virus TG1
Caulobacter virus Karma
Caulobacter virus Magneto
Caulobacter virus phiCbK
Caulobacter virus Rogue
Caulobacter virus Swift
Staphylococcus virus 11
Staphylococcus virus 29
Staphylococcus virus 37
Staphylococcus virus 53
Staphylococcus virus 55
Staphylococcus virus 69
Staphylococcus virus 71
Staphylococcus virus 80
Staphylococcus virus 85
Staphylococcus virus 88
Staphylococcus virus 92
Staphylococcus virus 96
Staphylococcus virus 187
Staphylococcus virus 52a
Staphylococcus virus 80alpha
Staphylococcus virus CNPH82
Staphylococcus virus EW
Staphylococcus virus IPLA5
Staphylococcus virus IPLA7
Staphylococcus virus IPLA88
Staphylococcus virus PH15
Staphylococcus virus phiETA
Staphylococcus virus phiETA2
Staphylococcus virus phiETA3
Staphylococcus virus phiMR11
Staphylococcus virus phiMR25
Staphylococcus virus phiNM1
Staphylococcus virus phiNM2
Staphylococcus virus phiNM4
Staphylococcus virus SAP26
Staphylococcus virus X2
Enterococcus virus FL1
Enterococcus virus FL2
Enterococcus virus FL3
Lactobacillus virus ATCC8014
Lactobacillus virus phiJL1
Pediococcus virus cIP1
Aeromonas virus pIS4A
Listeria virus LP302
Listeria virus PSA
Methanobacterium virus psiM1
Roseobacter virus RDJL1
Roseobacter virus RDJL2
Rhodococcus virus RER2
Enterococcus virus BC611
Enterococcus virus IMEEF1
Enterococcus virus SAP6
Enterococcus virus VD13
Streptococcus virus SPQS1
Mycobacterium virus Papyrus
Mycobacterium virus Send513
Burkholderia virus KL1
Pseudomonas virus 73
Pseudomonas virus Ab26
Pseudomonas virus Kakheti25
Escherichia virus Cajan
Escherichia virus Seurat
Staphylococcus virus SEP9
Staphylococcus virus Sextaec
Streptococcus virus 858
Streptococcus virus 2972
Streptococcus virus ALQ132
Streptococcus virus O1205
Streptococcus virus Sfi11
Streptococcus virus 7201
Streptococcus virus DT1
Streptococcus virus phiAbc2
Streptococcus virus Sfi19
Streptococcus virus Sfi21
Paenibacillus virus Diva
Paenibacillus virus Hb10c2
Paenibacillus virus Rani
Paenibacillus virus Shelly
Paenibacillus virus Sitara
Paenibacillus virus Willow
Lactococcus virus 712
Lactococcus virus ASCC191
Lactococcus virus ASCC273
Lactococcus virus ASCC281
Lactococcus virus ASCC465
Lactococcus virus ASCC532
Lactococcus virus Bibb29
Lactococcus virus bIL170
Lactococcus virus CB13
Lactococcus virus CB14
Lactococcus virus CB19
Lactococcus virus CB20
Lactococcus virus jj50
Lactococcus virus P2
Lactococcus virus P008
Lactococcus virus sk1
Lactococcus virus Sl4
Bacillus virus Slash
Bacillus virus Stahl
Bacillus virus Staley
Bacillus virus Stills
Gordonia virus Bachita
Gordonia virus ClubL
Gordonia virus OneUp
Gordonia virus Smoothie
Gordonia virus Soups
Bacillus virus SPbeta
Vibrio virus MAR10
Vibrio virus SSP002
Escherichia virus AKFV33
Escherichia virus BF23
Escherichia virus DT57C
Escherichia virus EPS7
Escherichia virus FFH1
Escherichia virus H8
Escherichia virus slur09
Escherichia virus T5
Salmonella virus 118970sal2
Salmonella virus Shivani
Salmonella virus SPC35
Salmonella virus Stitch
Arthrobacter virus Tank
Tsukamurella virus TIN2
Tsukamurella virus TIN3
Tsukamurella virus TIN4
Rhodobacter virus RcSpartan
Rhodobacter virus RcTitan
Mycobacterium virus Anaya
Mycobacterium virus Angelica
Mycobacterium virus Crimd
Mycobacterium virus Fionnbarth
Mycobacterium virus Jaws
Mycobacterium virus Larva
Mycobacterium virus Macncheese
Mycobacterium virus Pixie
Mycobacterium virus TM4
Bacillus virus BMBtp2
Bacillus virus TP21
Geobacillus virus Tp84
Staphylococcus virus 47
Staphylococcus virus 3a
Staphylococcus virus 42e
Staphylococcus virus IPLA35
Staphylococcus virus phi12
Staphylococcus virus phiSLT
Mycobacterium virus 32HC
Paenibacillus virus Vegas
Gordonia virus Vendetta
Bacillus virus Wbeta
Mycobacterium virus Wildcat
Gordonia virus Twister6
Gordonia virus Wizard
Gordonia virus Hotorobo
Gordonia virus Monty
Gordonia virus Woes
Xanthomonas virus CP1
Xanthomonas virus OP1
Xanthomonas virus phil7
Xanthomonas virus Xop411
Xanthomonas virus Xp10
Streptomyces virus TP1604
Streptomyces virus YDN12
Alphaproteobacteria virus phiJl001
Pseudomonas virus LKO4
Pseudomonas virus M6
Pseudomonas virus MP1412
Pseudomonas virus PAE1
Pseudomonas virus Yua
Rhodococcus virus RGL3
Ranid herpesvirus 1
Ranid herpesvirus 2
Ranid herpesvirus 3
Anguillid herpesvirus 1
Cyprinid herpesvirus 1
Cyprinid herpesvirus 2
Cyprinid herpesvirus 3
Acipenserid herpesvirus 2
Ictalurid herpesvirus 1
Ictalurid herpesvirus 2
Salmonid herpesvirus 1
Salmonid herpesvirus 2
Salmonid herpesvirus 3
Gallid alphaherpesvirus 1
Psittacid alphaherpesvirus 1
Anatid alphaherpesvirus 1
Columbid alphaherpesvirus 1
Gallid alphaherpesvirus 2
Gallid alphaherpesvirus 3
Meleagrid alphaherpesvirus 1
Chelonid alphaherpesvirus 5
Ateline alphaherpesvirus 1
Bovine alphaherpesvirus 2
Cercopithecine alphaherpesvirus 2
Human alphaherpesvirus 1
Human alphaherpesvirus 2
Leporid alphaherpesvirus 4
Macacine alphaherpesvirus 1
Macropodid alphaherpesvirus 1
Macropodid alphaherpesvirus 2
Panine alphaherpesvirus 3
Papiine alphaherpesvirus 2
Saimiriine alphaherpesvirus 1
Bovine alphaherpesvirus 1
Bovine alphaherpesvirus 5
Bubaline alphaherpesvirus 1
Canid alphaherpesvirus 1
Caprine alphaherpesvirus 1
Cercopithecine alphaherpesvirus 9
Cervid alphaherpesvirus 1
Cervid alphaherpesvirus 2
Equid alphaherpesvirus 1
Equid alphaherpesvirus 3
Equid alphaherpesvirus 4
Equid alphaherpesvirus 8
Equid alphaherpesvirus 9
Felid alphaherpesvirus 1
Human alphaherpesvirus 3
Phocid alphaherpesvirus 1
Suid alphaherpesvirus 1
Chelonid alphaherpesvirus 6
Aotine betaherpesvirus 1
Cebine betaherpesvirus 1
Cercopithecine betaherpesvirus 5
Human betaherpesvirus 5
Macacine betaherpesvirus 3
Panine betaherpesvirus 2
Papiine betaherpesvirus 3
Saimiriine betaherpesvirus 4
Murid betaherpesvirus 1
Murid betaherpesvirus 2
Murid betaherpesvirus 8
Elephantid betaherpesvirus 1
Human betaherpesvirus 7
Human betaherpesvirus 6A
Human betaherpesvirus 6B
Caviid betaherpesvirus 2
Suid betaherpesvirus 2
Tupaiid betaherpesvirus 1
Callitrichine gammaherpesvirus 3
Cercopithecine gammaherpesvirus 14
Gorilline gammaherpesvirus 1
Human gammaherpesvirus 4
Macacine gammaherpesvirus 4
Panine gammaherpesvirus 1
Papiine gammaherpesvirus 1
Pongine gammaherpesvirus 2
Alcelaphine gammaherpesvirus 1
Alcelaphine gammaherpesvirus 2
Bovine gammaherpesvirus 6
Caprine gammaherpesvirus 2
Hippotragine gammaherpesvirus 1
Ovine gammaherpesvirus 2
Suid gammaherpesvirus 3
Suid gammaherpesvirus 4
Suid gammaherpesvirus 5
Equid gammaherpesvirus 2
Equid gammaherpesvirus 5
Mustelid gammaherpesvirus 1
Ateline gammaherpesvirus 2
Ateline gammaherpesvirus 3
Bovine gammaherpesvirus 4
Cricetid gammaherpesvirus 2
Human gammaherpesvirus 8
Macacine gammaherpesvirus 5
Murid gammaherpesvirus 4
Murid gammaherpesvirus 7
Saimiriine gammaherpesvirus 2
Equid gammaherpesvirus 7
Phocid gammaherpesvirus 2
Saguinine gammaherpesvirus 1
Iguanid herpesvirus 2
Haliotid herpesvirus 1
Ostreid herpesvirus 1
Acidianus filamentous virus 3
Acidianus filamentous virus 6
Acidianus filamentous virus 7
Acidianus filamentous virus 8
Acidianus filamentous virus 9
Sulfolobus islandicus filamentous virus
Acidianus filamentous virus 2
Acidianus filamentous virus 1
Acidianus rod-shaped virus 1
Sulfolobus islandicus rod-shaped virus 1
Sulfolobus islandicus rod-shaped virus 2
Aplysia abyssovirus 1
Muarterivirus afrigant
Alphaarterivirus equid
Lambdaarterivirus afriporav
Deltaarterivirus hemfev
Deltaarterivirus pejah
Epsilonarterivirus hemcep
Epsilonarterivirus safriver
Epsilonarterivirus zamalb
Etaarterivirus ugarco 1
Iotaarterivirus debrazmo
Iotaarterivirus kibreg 1
Thetaarterivirus kafuba
Thetaarterivirus mikelba 1
Zetaarterivirus ugarco 1
Betaarterivirus suid 2
Betaarterivirus chinrav 1
Betaarterivirus ninrav
Betaarterivirus suid 1
Gammaarterivirus lacdeh
Kappaarterivirus wobum
Microhyla letovirus 1
Bat coronavirus CDPHE15
Bat coronavirus HKU10
Rhinolophus ferrumequinum alphacoronavirus HuB-2013
Human coronavirus 229E
Lucheng Rn rat coronavirus
Ferret coronavirus
Mink coronavirus 1
Miniopterus bat coronavirus 1
Miniopterus bat coronavirus HKU8
Myotis ricketti alphacoronavirus Sax-2011
Nyctalus velutinus alphacoronavirus SC-2013
Porcine epidemic diarrhea virus
Scotophilus bat coronavirus 512
Rhinolophus bat coronavirus HKU2
Human coronavirus NL63
NL63-related bat coronavirus strain BtKYNL63-9b
Alphacoronavirus 1
Betacoronavirus 1
China Rattus coronavirus HKU24
Human coronavirus HKU1
Murine coronavirus
Bat Hp-betacoronavirus Zhejiang2013
Hedgehog coronavirus 1
Middle East respiratory syndrome-related coronavirus
Pipistrellus bat coronavirus HKU5
Tylonycteris bat coronavirus HKU4
Rousettus bat coronavirus GCCDC1
Rousettus bat coronavirus HKU9
Severe acute respiratory syndrome-related coronavirus
Wigeon coronavirus HKU20
Bulbul coronavirus HKU11
Coronavirus HKU15
Munia coronavirus HKU13
White-eye coronavirus HKU16
Night heron coronavirus HKU19
Common moorhen coronavirus HKU21
Beluga whale coronavirus SW1
Avian coronavirus
Turrinivirus 1
Botrylloides leachii nidovirus
Alphamesonivirus 4
Alphamesonivirus 8
Alphamesonivirus 5
Alphamesonivirus 7
Alphamesonivirus 2
Alphamesonivirus 3
Alphamesonivirus 9
Alphamesonivirus 1
Alphamesonivirus 6
Planidovirus 1
Charybnivirus 1
Decronivirus 1
Paguronivirus 1
Gill-associated virus
Yellow head virus
White bream virus
Fathead minnow nidovirus 1
Chinook salmon nidovirus 1
Bovine nidovirus 1
Infratovirus 1
Ball python nidovirus 1
Sectovirus 1
Shingleback nidovirus 1
Bovine torovirus
Equine torovirus
Porcine torovirus
Anopheles gambiae Moose virus
Antheraea semotivirus Tamy
Ascaris lumbricoides Tas virus
Bombyx mori Pao virus
Caenorhabditis elegans Cer13 virus
Drosophila melanogaster Bel virus
Drosophila melanogaster Roo virus
Drosophila semotivirus Max
Drosophila simulans Ninja virus
Schistosoma semotivirus Sinbad
Takifugu rubripes Suzu virus
Aglaonema bacilliform virus
Banana streak GF virus
Banana streak IM virus
Banana streak MY virus
Banana streak OL virus
Banana streak UA virus
Banana streak UI virus
Banana streak UL virus
Banana streak UM virus
Banana streak VN virus
Bougainvillea chlorotic vein banding virus
Cacao mild mosaic virus
Cacao swollen shoot CD virus
Cacao swollen shoot Togo A virus
Cacao swollen shoot virus
Cacao yellow vein banding virus
Canna yellow mottle virus
Citrus yellow mosaic virus
Commelina yellow mottle virus
Dioscorea bacilliform AL virus
Dioscorea bacilliform RT virus 1
Dioscorea bacilliform RT virus 2
Dioscorea bacilliform SN virus
Dioscorea bacilliform TR virus
Fig badnavirus 1
Gooseberry vein banding associated virus
Grapevine Roditis leaf discoloration-associated virus
Grapevine vein clearing virus
Kalanchoe top-spotting virus
Mulberry badnavirus 1
Pagoda yellow mosaic associated virus
Pineapple bacilliform CO virus
Pineapple bacilliform ER virus
Piper yellow mottle virus
Rubus yellow net virus
Schefflera ringspot virus
Spiraea yellow leafspot virus
Sugarcane bacilliform Guadeloupe A virus
Sugarcane bacilliform Guadeloupe D virus
Sugarcane bacilliform IM virus
Sugarcane bacilliform MO virus
Sweet potato pakakuy virus
Taro bacilliform CH virus
Taro bacilliform virus
Wisteria badnavirus 1
Yacon necrotic mottle virus
Atractylodes mild mottle virus
Carnation etched ring virus
Cauliflower mosaic virus
Dahlia mosaic virus
Figwort mosaic virus
Horseradish latent virus
Lamium leaf distortion virus
Mirabilis mosaic virus
Soybean Putnam virus
Strawberry vein banding virus
Thistle mottle virus
Cassava vein mosaic virus
Sweet potato collusive virus
Petunia vein clearing virus
Rose yellow vein virus
Sweet potato vein clearing virus
Tobacco vein clearing virus
Blueberry red ringspot virus
Cestrum yellow leaf curling virus
Peanut chlorotic streak virus
Soybean chlorotic mottle virus
Rice tungro bacilliform virus
Ceratitis capitata Yoyo virus
Drosophila ananassae Tom virus
Drosophila melanogaster 17-6 virus
Drosophila melanogaster 297 virus
Drosophila melanogaster Gypsy virus
Drosophila melanogaster Idefix virus
Drosophila melanogaster Tirant virus
Drosophila melanogaster Zam virus
Drosophila virilis Tv1 virus
Trichoplusia ni TED virus
Arabidopsis thaliana Athila virus
Arabidopsis thaliana Tat4 virus
Bombyx mori Mag virus
Caenorhabditis elegans Cer1 virus
Cladosporium fulvum T-1 virus
Dictyostelium discoideum Skipper virus
Drosophila buzzatii Osvaldo virus
Drosophila melanogaster 412 virus
Drosophila melanogaster Blastopia virus
Drosophila melanogaster Mdg1 virus
Drosophila melanogaster Mdg3 virus
Drosophila melanogaster Micropia virus
Drosophila virilis Ulysses virus
Fusarium oxysporum Skippy virus
Lilium henryi Del1 virus
Saccharomyces cerevisiae Ty3 virus
Schizosaccharomyces pombe Tf1 virus
Schizosaccharomyces pombe Tf2 virus
Takifugu rubripes Sushi virus
Tribolium castaneum Woot virus
Tripneustis gratilla SURL virus
Aedes aegypti Mosqcopia virus
Candida albicans Tca2 virus
Candida albicans Tca5 virus
Drosophila melanogaster 1731 virus
Drosophila melanogaster copia virus
Saccharomyces cerevisiae Ty5 virus
Volvox carteri Lueckenbuesser virus
Volvox carteri Osser virus
Arabidopsis thaliana Art1 virus
Arabidopsis thaliana AtRE1 virus
Arabidopsis thaliana evelknievel virus
Arabidopsis thaliana Ta1 virus
Brassica oleracea Melmoth virus
Cajanus cajan Panzee virus
Glycine max Tgmr virus
Hordeum vulgare BARE-1 virus
Nicotiana tabacum Tnt1 virus
Nicotiana tabacum Tto1 virus
Oryza australiensis RIRE1 virus
Oryza longistaminata Retrofit virus
Physarum polycephalum Tp1 virus
Saccharomyces cerevisiae Ty1 virus
Saccharomyces cerevisiae Ty2 virus
Saccharomyces cerevisiae Ty4 virus
Solanum tuberosum Tst1 virus
Triticum aestivum WIS2 virus
Zea mays Hopscotch virus
Zea mays Sto4 virus
Arabidopsis thaliana Endovir virus
Glycine max SIRE1 virus
Lycopersicon esculentum ToRTL1 virus
Zea mays Opie2 virus
Zea mays Prem2 virus
Phaseolus vulgaris Tpv2-6 virus
Avian carcinoma Mill Hill virus 2
Avian leukosis virus
Avian myeloblastosis virus
Avian myelocytomatosis virus 29
Avian sarcoma virus CT10
Fujinami sarcoma virus
Rous sarcoma virus
UR2 sarcoma virus
Y73 sarcoma virus
Jaagsiekte sheep retrovirus
Langur virus
Mason-Pfizer monkey virus
Mouse mammary tumor virus
Squirrel monkey retrovirus
Bovine leukemia virus
Primate T-lymphotropic virus 1
Primate T-lymphotropic virus 2
Primate T-lymphotropic virus 3
Walleye dermal sarcoma virus
Walleye epidermal hyperplasia virus 1
Walleye epidermal hyperplasia virus 2
Chick syncytial virus
Feline leukemia virus
Finkel-Biskis-Jinkins murine sarcoma virus
Gardner-Arnstein feline sarcoma virus
Gibbon ape leukemia virus
Guinea pig type-C oncovirus
Hardy-Zuckerman feline sarcoma virus
Harvey murine sarcoma virus
Kirsten murine sarcoma virus
Koala retrovirus
Moloney murine sarcoma virus
Murine leukemia virus
Porcine type-C oncovirus
Reticuloendotheliosis virus
Snyder-Theilen feline sarcoma virus
Trager duck spleen necrosis virus
Viper retrovirus
Woolly monkey sarcoma virus
Bovine immunodeficiency virus
Caprine arthritis encephalitis virus
Equine infectious anemia virus
Feline immunodeficiency virus
Human immunodeficiency virus 1
Human immunodeficiency virus 2
Jembrana disease virus
Puma lentivirus
Simian immunodeficiency virus
Visna-maedi virus
Bovine foamy virus
Equine foamy virus
Feline foamy virus
Puma feline foamy virus
Brown greater galago prosimian foamy virus
Bornean orangutan simian foamy virus
Central cimpanzee simian foamy virus
Eastern chimpanzee simian foamy virus
Grivet simian foamy virus
Guenon simian foamy virus
Japanese macaque simian foamy virus
Rhesus macaque simian foamy virus
Spider monkey simian foamy virus
Squirrel monkey simian foamy virus
Taiwanese macaque simian foamy virus
Western chimpanzee simian foamy virus
Western lowland gorilla simian foamy virus
White-tufted-ear marmoset simian foamy virus
Yellow-breasted capuchin simian foamy virus
Acute bee paralysis virus
Israeli acute paralysis virus
Kashmir bee virus
Mud crab virus
Solenopsis invicta virus 1
Taura syndrome virus
Aphid lethal paralysis virus
Cricket paralysis virus
Drosophila C virus
Rhopalosiphum padi virus
Black queen cell virus
Himetobi P virus
Homalodisca coagulata virus 1
Plautia stali intestine virus
Triatoma virus
Antheraea pernyi iflavirus
Brevicoryne brassicae virus
Deformed wing virus
Dinocampus coccinellae paralysis virus
Ectropis obliqua virus
Infectious flacherie virus
Lygus lineolaris virus 1
Lymantria dispar iflavirus 1
Nilaparvata lugens honeydew virus 1
Perina nuda virus
Sacbrood virus
Slow bee paralysis virus
Spodoptera exigua iflavirus 1
Spodoptera exigua iflavirus 2
Varroa destructor virus 1
Heterosigma akashiwo RNA virus
Aalivirus A
Ampivirus A
Bovine rhinitis A virus
Bovine rhinitis B virus
Equine rhinitis A virus
Foot-and-mouth disease virus
Aquamavirus A
Avihepatovirus A
Avisivirus A
Avisivirus B
Avisivirus C
Bopivirus A
Cardiovirus A
Cardiovirus B
Cardiovirus C
Cosavirus A
Cosavirus B
Cosavirus D
Cosavirus E
Cosavirus F
Crohivirus A
Crohivirus B
Cadicivirus A
Enterovirus A
Enterovirus B
Enterovirus C
Enterovirus D
Enterovirus E
Enterovirus F
Enterovirus G
Enterovirus H
Enterovirus I
Enterovirus J
Enterovirus K
Enterovirus L
Rhinovirus A
Rhinovirus B
Rhinovirus C
Erbovirus A
Gallivirus A
Harkavirus A
Hepatovirus A
Hepatovirus B
Hepatovirus C
Hepatovirus D
Hepatovirus E
Hepatovirus F
Hepatovirus G
Hepatovirus H
Hepatovirus I
Hunnivirus A
Aichivirus A
Aichivirus B
Aichivirus C
Aichivirus D
Aichivirus E
Aichivirus F
Kunsagivirus A
Kunsagivirus B
Kunsagivirus C
Limnipivirus A
Limnipivirus B
Limnipivirus C
Megrivirus A
Megrivirus B
Megrivirus C
Megrivirus D
Megrivirus E
Mischivirus A
Mischivirus B
Mischivirus C
Mosavirus A
Orivirus A
Oscivirus A
Parechovirus A
Parechovirus B
Parechovirus C
Parechovirus D
Pasivirus A
Passerivirus A
Potamipivirus A
Rabovirus A
Rosavirus A
Sakobuvirus A
Salivirus A
Avian sapelovirus
Sapelovirus A
Sapelovirus B
Senecavirus A
Shanbavirus A
Sicinivirus A
Teschovirus A
Torchivirus A
Tremovirus A
Chironomus riparius virus 1
Hubei chipolycivirus
Hubei hupolycivirus
Formica exsecta virus 3
Lasius neglectus virus 1
Lasius neglectus virus 2
Lasius niger virus 1
Linepithema humile virus 2
Monomorium pharaonis virus 1
Monomorium pharaonis virus 2
Myrmica scabrinodis virus 1
Shuangao insect virus 8
Solenopsis invicta virus 2
Solenopsis invicta virus 4
Andean potato mottle virus
Bean pod mottle virus
Bean rugose mosaic virus
Broad bean stain virus
Broad bean true mosaic virus
Cowpea mosaic virus
Cowpea severe mosaic virus
Glycine mosaic virus
Pea green mottle virus
Pea mild mosaic virus
Quail pea mosaic virus
Radish mosaic virus
Red clover mottle virus
Squash mosaic virus
Ullucus virus C
Broad bean wilt virus 1
