Pseudochirulus caroli,,Weyland Ringtail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudochirulus cinereus,,Daintree River Ringtail Possum, Daintree Ringtail Possum,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudochirulus forbesi,,Painted Ringtail, Moss-forest Ringtail,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudochirulus herbertensis,,Herbert River Ringtail Possum, Herbert River Ringtail,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudochirulus larvatus,,Masked Ringtail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudochirulus mayeri,,Pygmy Ringtail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudochirulus schlegeli,,Arfak Ringtail, Vogelkop Ringtail,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocolaptes boissonneautii,,Streaked Tuftedcheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocolaptes lawrencii,,Buffy Tuftedcheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocolopteryx acutipennis,,Subtropical Doradito,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocolopteryx citreola,,Ticking Doradito,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocolopteryx dinelliana,,Dinelli's Doradito,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocolopteryx flaviventris,,Warbling Doradito,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocolopteryx sclateri,,Crested Doradito,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudohydromys berniceae,,Bishop's Moss-Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudohydromys ellermani,,One-toothed Shrew Mouse, One-toothed Shrew-mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudohydromys fuscus,,Mottled-tailed Shrew Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudohydromys germani,,German's One-toothed Moss Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudohydromys murinus,,Eastern Shrew Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudohydromys musseri,,Musser's Shrew Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudohydromys occidentalis,,Western Shrew Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudohydromys sandrae,,White-bellied Moss-Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudois nayaur,,Blue Sheep, Bharal,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoleistes guirahuro,,Yellow-rumped Marshbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoleistes virescens,,Brown-and-yellow Marshbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys albocinereus,,Ash-grey Mouse, Ash-gray Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys apodemoides,,Silky Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys auritus,,Long-eared Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys australis,,Plains Mouse, Plains Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys bolami,,Bolam's Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys calabyi,,Kakadu Pebble Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys chapmani,,Western Pebble Mouse, Western Pebble-mound Mouse, Pilbara Pebble Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys delicatulus,,Delicate Mouse, Little Native Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys desertor,,Desert Mouse, Brown Desert Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys fieldi,,Djoongari, Shark Bay Mouse, Alice Springs Mouse,,,,,,,,,,,,,Ratón Bastardo Peludo,,,,,,,,,,,,,
Pseudomys fumeus,,Smoky Mouse,,,,,,,,,,Fausse Souris Fuligineuse,,,,,Raton Bastardo Fumoso,,,,,,,,,,,,,
Pseudomys glaucus,,Blue-grey Mouse, Blue-gray Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys gouldii,,Gould's Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys gracilicaudatus,,Eastern Chestnut Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys hermannsburgensis,,Sandy Inland Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys higginsi,,Long-tailed Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys johnsoni,,Central Pebble Mouse, Central Pebble-mound Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys nanus,,Western Chestnut Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys novaehollandiae,,New Holland Mouse, Pookila ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys occidentalis,,Western Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys oralis,,Hastings River Mouse, Koontoo ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys patrius,,Eastern Pebble Mouse, Country Mouse, Queensland Pebble-mound Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys pilligaensis,,Pilliga Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomys shortridgei,,Heath Mouse, Shortridge's Native Mouse,,,,,,,,,Fausse Souris De Shortridge,,,,,Raton Bastardo Crestado,,,,,,,,,,,,,
Pseudonestor xanthophrys,,Maui Parrotbill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudonigrita arnaudi,,Grey-headed Social-weaver, Grey-headed Social Weaver, Grey-capped Social Weaver, Grey-headed Social-Weaver,,,,,,,Moineau social à tête grise,,,,,,,,,,,,,,,,,,
Pseudonigrita cabanisi,,Black-capped Social-weaver, Black-capped Social-Weaver, Black-capped Social Weaver,,,,,,,,Moineau social à tête noire,,,,,,,,,,,,,,,,,,
Pseudopodoces humilis,,Tibetan Ground-tit, Tibetan Ground-Jay,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudorca crassidens,,False Killer Whale,,,,,,,,,,Faux-orque,,,,,Orca Falsa, Orca Falsa,,,,,,,,,,,,
Pseudoryx nghetinhensis,,Saola,,,,,,,,,,Saola,,,,,,,,,,,,,,,,,,
Pseudoryzomys simplex,,Brazilian False Rice Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoscops grammicus,,Jamaican Owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoseisura cristata,,Caatinga Cacholote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoseisura gutturalis,,White-throated Cacholote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoseisura lophotes,,Brown Cacholote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoseisura unirufa,,Rufous Cacholote, Grey-crested Cacholote,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudotriccus pelzelni,,Bronze-olive Pygmy-tyrant, Bronze-olive Pygmy Tyrant, Bronze-olive Pygmy-Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudotriccus ruficeps,,Rufous-headed Pygmy-tyrant, Rufous-headed Pygmy Tyrant, Rufous-headed Pygmy-Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudotriccus simplex,,Hazel-fronted Pygmy-tyrant, Hazel-fronted Pygmy Tyrant, Hazel-fronted Pygmy-Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon annamensis,,Annam Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon armillaris,,Flame-fronted Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon asiaticus,,Blue-throated Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon auricularis,,Necklaced Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon australis,,Yellow-eared Barbet, Blue-eared Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon chersonesus,,Turquoise-throated Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon chrysopogon,,Gold-whiskered Barbet, Golden-whiskered Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon corvinus,,Brown-throated Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon cyanotis,,Blue-eared Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon duvaucelii,,Black-eared Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon eximius,,Bornean Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon faber,,Chinese Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon faiostrictus,,Green-eared Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon flavifrons,,Yellow-fronted Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon franklinii,,Golden-throated Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon haemacephalus,,Coppersmith Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon henricii,,Yellow-crowned Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon incognitus,,Moustached Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon javensis,,Black-banded Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon lagrandieri,,Red-vented Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon lineatus,,Lineated Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon malabaricus,,Malabar Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon monticola,,Mountain Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon mystacophanos,,Red-throated Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon nuchalis,,Taiwan Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon oorti,,Black-browed Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon pulcherrimus,,Golden-naped Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon pyrolophus,,Fire-tufted Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon rafflesii,,Red-crowned Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon rubricapillus,,Sri Lanka Barbet, Crimson-fronted Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon virens,,Great Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon viridis,,White-cheeked Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopogon zeylanicus,,Brown-headed Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopsiagon aurifrons,,Mountain Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilopsiagon aymara,,Grey-hooded Parakeet, Gray-hooded Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilorhamphus guttatus,,Spotted Bamboowren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psilorhinus morio,,Brown Jay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psiloscops flammeolus,,Flammulated Owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara acuticaudatus,,Blue-crowned Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara chloropterus,,Hispaniolan Parakeet, Hispaniolan Conure,,,,,,,,,,,,,,Aratinga de la Española, Perico,,,,,,,,,,,,
Psittacara erythrogenys,,Red-masked Parakeet, Red-masked Conure,,,,,,,,,,,,,,Aratinga de Guayaquil, Perico Caretirrojo,,,,,,,,,,,,
Psittacara euops,,Cuban Parakeet, Cuban Conure,,,,,,,,,,,,,,Aratinga Cubana,,,,,,,,,,,,,
Psittacara finschi,,Crimson-fronted Parakeet, Finsch's Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara frontatus,,Cordilleran Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara holochlorus,,Green Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara labati,,Guadeloupe Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara leucophthalmus,,White-eyed Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara mitratus,,Mitred Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara rubritorquis,,Red-throated Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacara wagleri,,Scarlet-fronted Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacella brehmii,,Brehm's Tiger-parrot, Brehm's Tiger Parrot, Brehm's Tiger-Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacella lorentzi,,Snow Mountain Tiger-parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacella madaraszi,,Madarasz's Tiger-parrot, Madarasz's Tiger Parrot, Madarasz's Tiger-Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacella modesta,,Modest Tiger-parrot, Modest Tiger Parrot, Modest Tiger-Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacella picta,,Painted Tiger-parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula alexandri,,Red-breasted Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula calthrapae,,Emerald-collared Parakeet, Layard's Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula caniceps,,Nicobar Parakeet, Blyth's Parakeet,,,,,,,,,,,,,,Cotorra de Nicobar,,,,,,,,,,,,,
Psittacula columboides,,Malabar Parakeet, Blue-winged Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula cyanocephala,,Plum-headed Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula derbiana,,Lord Derby's Parakeet, Lord Derby's Parakeet,,,,,,,,,,,,,,Cotorra de Derby,,,,,,,,,,,,,
Psittacula eques,,Echo Parakeet, Mascarene Parrakeet,,,,,,,,,Perruche de l'Ile Maurice,,,,,,,,,,,,,,,,,,
Psittacula eupatria,,Alexandrine Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula exsul,,Rodrigues Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula finschii,,Grey-headed Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula himalayana,,Slaty-headed Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula krameri,,Rose-ringed Parakeet, Rose-ringed Parrakeet, Ring-necked Parakeet,,,,,,,,Perruche à collier,,,,,,,,,,,,,,,,,,
Psittacula longicauda,,Long-tailed Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula roseata,,Blossom-headed Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacula wardi,,Seychelles Parakeet, Seychelles Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittaculirostris cervicalis,,Red-faced Fig-parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittaculirostris desmarestii,,Large Fig-parrot, Flame-headed Fig Parrot, Large Fig-Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittaculirostris edwardsii,,Edwards's Fig-parrot, Edwards's Fig-Parrot, Scarlet-cheeked Fig Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittaculirostris godmani,,Yellow-naped Fig-parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittaculirostris salvadorii,,Salvadori's Fig-parrot, Yellow-cheeked Fig Parrot, Salvadori's Fig-Parrot,,,,,,,,,,,,,Lorito de Salvadori,,,,,,,,,,,,,
Psittacus erithacus,,Grey Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittacus timneh,,Timneh Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psitteuteles goldiei,,Goldie's Lorikeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psitteuteles iris,,Iris Lorikeet, Iris Lory,,,,,,,,,,,,,,Lori Iris,,,,,,,,,,,,,
Psitteuteles versicolor,,Varied Lorikeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittinus abbotti,,Simeulue Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittinus cyanurus,,Blue-rumped Parrot,,,,,,,,,,,,,,,Lorito Dorsiazul,,,,,,,,,,,,,
Psittirostra psittacea,,Ou, 'O'u,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psittrichas fulgidus,,Pesquet's Parrot,,,,,,,,,,,,,,,Loro Aguileño,,,,,,,,,,,,,
Psophia crepitans,,Grey-winged Trumpeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psophia dextralis,,Olive-winged Trumpeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psophia leucoptera,,White-winged Trumpeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psophia obscura,,Black-winged Trumpeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psophia ochroptera,,Ochre-winged Trumpeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psophia viridis,,Green-winged Trumpeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psophocichla litsitsirupa,,Groundscraper Thrush,,,,,,,,,,Grive litsipsirupa,,,,,,,,,,,,,,,,,,
Psophodes cristatus,,Chirruping Wedgebill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psophodes nigrogularis,,Western Whipbird, Black-throated Whipbird, Mallee Whipbird,,,,,,,,,,,,,Timalo Occidental,,,,,,,,,,,,,
Psophodes occidentalis,,Chiming Wedgebill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psophodes olivaceus,,Eastern Whipbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptenochirus jagori,,Greater Musky Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptenochirus minor,,Lesser Musky Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteralopex anceps,,Bougainville Monkey-faced Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteralopex atrata,,Guadalcanal Monkey-faced Bat, Cusp-toothed Monkey-faced Bat, Cusp-toothed Fruit Bat, Cusp-toothed Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,
Pteralopex flanneryi,,Greater Monkey-faced Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteralopex pulchra,,Montane Monkey-faced Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteralopex taki,,New Georgia Monkey-faced Bat, New Georgian Monkey-faced Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteridophora alberti,,King-of-Saxony Bird-of-paradise, King of Saxony Bird-of-Paradise,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pternistis adspersus,,Red-billed Francolin,,,,,,,,,,Francolin à bec rouge,,,,,,,,,,,,,,,,,,
Pternistis afer,,Red-necked Francolin, Red-necked Francolin,,,,,,,,,Francolin à gorge rouge,,,,,,,,,,,,,,,,,,
Pternistis ahantensis,,Ahanta Francolin,,,,,,,,,,Francolin d'Ahanta,,,,,,,,,,,,,,,,,,
Pternistis atrifrons,,Black-fronted Francolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pternistis bicalcaratus,,Double-spurred Francolin,,,,,,,,,,Francolin à double éperon,,,,,,,,,,,,,,,,,,
Pternistis camerunensis,,Mount Cameroon Francolin, Cameroon Francolin,,,,,,,,,Francolin du Mont Cameroun,,,,,,,,,,,,,,,,,,
Pternistis capensis,,Cape Francolin,,,,,,,,,,Francolin criard,,,,,,,,,,,,,,,,,,
Pternistis castaneicollis,,Chestnut-naped Francolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pternistis clappertoni,,Clapperton's Francolin,,,,,,,,,,Francolin de Clapperton,,,,,,,,,,,,,,,,,,
Pternistis erckelii,,Erckel's Francolin,,,,,,,,,,Francolin d'Erckel,,,,,,,,,,,,,,,,,,
Pternistis griseostriatus,,Grey-striped Francolin,,,,,,,,,,Francolin à bandes grises,,,,,,,,,,,,,,,,,,
Pternistis hartlaubi,,Hartlaub's Francolin,,,,,,,,,,Francolin de Hartlaub,,,,,,,,,,,,,,,,,,
Pternistis harwoodi,,Harwood's Francolin,,,,,,,,,,Francolin de Harwood,,,,,,,,,,,,,,,,,,
Pternistis hildebrandti,,Hildebrandt's Francolin,,,,,,,,,,Francolin de Hildebrandt,,,,,,,,,,,,,,,,,,
Pternistis icterorhynchus,,Heuglin's Francolin,,,,,,,,,,Francolin à bec jaune,,,,,,,,,,,,,,,,,,
Pternistis jacksoni,,Jackson's Francolin,,,,,,,,,,Francolin de Jackson,,,,,,,,,,,,,,,,,,
Pternistis leucoscepus,,Yellow-necked Francolin,,,,,,,,,,Francolin à cou jaune,,,,,,,,,,,,,,,,,,
Pternistis natalensis,,Natal Francolin,,,,,,,,,,Francolin du Natal,,,,,,,,,,,,,,,,,,
Pternistis nobilis,,Handsome Francolin,,,,,,,,,,Francolin noble,,,,,,,,,,,,,,,,,,
Pternistis ochropectus,,Djibouti Francolin, Tadjoura Francolin, Pale-bellied Francolin, Ochre-breasted Francolin,,,,,,,Francolin de Tadi, Francolin somali,,,,Francolin de Tajura,,,,,,,,,,,,,
Pternistis rufopictus,,Grey-breasted Francolin,,,,,,,,,,Francolin à poitrine grise,,,,,,,,,,,,,,,,,,
Pternistis squamatus,,Scaly Francolin,,,,,,,,,,Francolin écailleux,,,,,,,,,,,,,,,,,,
Pternistis swainsonii,,Swainson's Francolin, Swainson's Francolin,,,,,,,,,Francolin de Swainson,,,,,,,,,,,,,,,,,,
Pternistis swierstrai,,Swierstra's Francolin,,,,,,,,,,Francolin de Swierstra,,,,,Francolin de Swierstra,,,,,,,,,,,,,
Pterocles alchata,,Pin-tailed Sandgrouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterocles bicinctus,,Double-banded Sandgrouse,,,,,,,,,,Ganga bibande,,,,,,,,,,,,,,,,,,
Pterocles burchelli,,Burchell's Sandgrouse,,,,,,,,,,Ganga de Burchell,,,,,,,,,,,,,,,,,,
Pterocles coronatus,,Crowned Sandgrouse,,,,,,,,,,Ganga couronné,,,,,,,,,,,,,,,,,,
Pterocles decoratus,,Black-faced Sandgrouse,,,,,,,,,,Ganga à face noire,,,,,,,,,,,,,,,,,,
Pterocles exustus,,Chestnut-bellied Sandgrouse,,,,,,,,,,Ganga à ventre châtain,,,,,,,,,,,,,,,,,,
Pterocles gutturalis,,Yellow-throated Sandgrouse,,,,,,,,,,Ganga à gorge jaune,,,,,,,,,,,,,,,,,,
Pterocles indicus,,Painted Sandgrouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterocles lichtensteinii,,Lichtenstein's Sandgrouse,,,,,,,,,,Ganga de Lichtenstein,,,,,,,,,,,,,,,,,,
Pterocles namaqua,,Namaqua Sandgrouse,,,,,,,,,,Ganga namaqua,,,,,,,,,,,,,,,,,,
Pterocles orientalis,,Black-bellied Sandgrouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterocles personatus,,Madagascar Sandgrouse,,,,,,,,,,Ganga masqué,,,,,,,,,,,,,,,,,,
Pterocles quadricinctus,,Four-banded Sandgrouse,,,,,,,,,,Ganga quadribande,,,,,,,,,,,,,,,,,,
Pterocles senegallus,,Spotted Sandgrouse,,,,,,,,,,Ganga tacheté,,,,,,,,,,,,,,,,,,
Pterodroma alba,,Phoenix Petrel,,,,,,,,,,,,,,,Petrel de las Phoenix,,,,,,,,,,,,,
Pterodroma arminjoniana,,Trindade Petrel, Herald Petrel,,,,,,,,,,,,,,Petrel de la Trindade,,,,,,,,,,,,,
Pterodroma atrata,,Henderson Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma axillaris,,Chatham Petrel, Chatham Islands Petrel, Chatham Island Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma baraui,,Barau's Petrel,,,,,,,,,,Pétrel de Barau,,,,,,,,,,,,,,,,,,
Pterodroma brevipes,,Collared Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma cahow,,Bermuda Petrel, Cahow,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma caribbaea,,Jamaican Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma cervicalis,,White-necked Petrel, White-naped Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma cookii,,Cook's Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma defilippiana,,Masatierra Petrel, Masatierra Petrel, Defilippi's Petrel, Defilippe's Petrel, Mas Atierra Petrel,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma deserta,,Desertas Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma externa,,Juan Fernandez Petrel, Juan Fernández Petrel,,,,,,,,,,,,,,Peterel de las Juan Fernádez,,,,,,,,,,,,,
Pterodroma feae,,Cape Verde Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma gouldi,,Grey-faced Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma hasitata,,Black-capped Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma heraldica,,Herald Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma hypoleuca,,Bonin Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma incerta,,Atlantic Petrel,,,,,,,,,,Pétrel de Schlegel,,,,,,,,,,,,,,,,,,
Pterodroma inexpectata,,Mottled Petrel,,,,,,,,,,,,,,,Petrel Moteado,,,,,,,,,,,,,
Pterodroma lessonii,,White-headed Petrel,,,,,,,,,,Pétrel de Lesson,,,,,,,,,,,,,,,,,,
Pterodroma leucoptera,,White-winged Petrel, Collared Petrel,,,,,,,,,,,,,,Petrel de Gould,,,,,,,,,,,,,
Pterodroma longirostris,,Stejneger's Petrel,,,,,,,,,,,,,,,Petrel de Más Afuera,,,,,,,,,,,,,
Pterodroma macroptera,,Great-winged Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma madeira,,Zino's Petrel, Freira, Madeira Petrel,,,,,,,,Pétrel de Madère,,,,,,,,,,,,,,,,,,
Pterodroma magentae,,Magenta Petrel, Chatham Island Taiko,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma mollis,,Soft-plumaged Petrel,,,,,,,,,,Pétrel soyeux,,,,,,,,,,,,,,,,,,
Pterodroma neglecta,,Kermadec Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma nigripennis,,Black-winged Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma phaeopygia,,Galapagos Petrel, Galápagos Petrel, Dark-rumped Petrel,,,,,,,,,,,,,Petrel de Galápagos,,,,,,,,,,,,,
Pterodroma pycrofti,,Pycroft's Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma rupinarum,,Large St Helena Petrel, St Helena Gadfly Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,
